customer_id_enc,club_member_status_enc,fashion_news_frequency_enc,age_group_enc,purchase_count_norm,avg_spend_norm,total_spend_norm,days_since_last_purchase_norm,age_norm
56,0,1,0,-0.9180289847217878,-0.9084463834385461,-0.9629158145255168,0.18438320290776897,-1.0720576244769722
57,0,1,2,-0.4829853941987152,0.2978192371242871,-0.3237898175201663,0.18438320290776897,1.6388788017510856
62,0,2,4,-0.1929563338500001,-0.5982054793344023,-0.4483504290643674,0.18438320290776897,3.187985331024261
63,0,2,0,-0.9180289847217878,0.7570574175416183,-0.8145254573950746,0.18438320290776897,-1.149512950940631
64,0,1,0,-0.9180289847217878,0.2672033584298021,-0.858169680080499,0.18438320290776897,-1.2269682774042898
65,0,2,2,-0.7730144545474303,1.173433367786655,-0.5221964538481038,0.18438320290776897,1.406512822360109
69,0,2,4,-0.9180289847217878,2.9614006835447775,-0.6181264553106657,0.18438320290776897,2.3359767399240146
70,0,2,1,-0.6279999243730727,-0.7223018409760599,-0.773674464961518,0.18438320290776897,-0.45241501276770185
71,0,2,0,-0.6279999243730727,-0.8349682745717779,-0.8037889786144605,0.18438320290776897,-1.3044236038679486
75,0,1,0,-0.6279999243730727,-1.2840011620909395,-0.9238105909993775,0.18438320290776897,-0.9171469715496546
76,0,1,0,-0.9180289847217878,-0.026709077037282116,-0.8843562136917532,0.18438320290776897,-1.2269682774042898
77,0,1,2,-0.9180289847217878,-0.7125047597938193,-0.9454581254513469,0.18438320290776897,1.2516021694327915
78,0,1,0,-0.9180289847217878,-0.8594609775273673,-0.9585513922569746,0.18438320290776897,-0.6847809921586783
79,0,2,0,-0.7730144545474303,0.5121303879857071,-0.640035855098749,0.18438320290776897,-0.9946022980133133
80,0,1,2,-0.4829853941987152,-0.10018718590406193,-0.4656335412477952,0.18438320290776897,1.793789454678403
85,0,2,2,-0.9180289847217878,-0.4185923243267354,-0.9192715918400929,0.18438320290776897,1.2516021694327915
86,0,1,2,-0.9180289847217878,-0.9084463834385461,-0.9629158145255168,0.18438320290776897,1.2516021694327915
88,0,1,1,-0.7730144545474303,-0.651273002404849,-0.847345912854514,0.18438320290776897,-0.06513838044940791
89,0,2,2,-0.6279999243730727,-0.3859353870526161,-0.683767366229544,0.18438320290776897,1.096691516505474
90,0,1,4,-0.6279999243730727,-0.9084463834385461,-0.8234288788229014,0.18438320290776897,2.8007086987059675
91,0,1,0,-0.9180289847217878,-0.4185923243267354,-0.9192715918400929,0.18438320290776897,-0.6073256656950194
94,0,2,0,-0.9180289847217878,1.7367655357652456,-0.7272370120242261,0.18438320290776897,-1.149512950940631
95,0,1,1,-0.9180289847217878,-0.7125047597938193,-0.9454581254513469,0.18438320290776897,0.7868702106508387
96,0,2,1,-0.1929563338500001,0.11322589918232222,-0.06803467258358034,0.18438320290776897,-0.2200490333767255
97,0,1,0,-0.9180289847217878,-0.4185923243267354,-0.9192715918400929,0.18438320290776897,-0.9946022980133133
98,0,2,0,-0.7730144545474303,0.2672033584298021,-0.6836800777841732,0.18438320290776897,-0.9946022980133133
99,0,1,1,-0.1929563338500001,-0.3042930438673125,-0.29123122739683976,0.18438320290776897,0.7868702106508387
100,0,2,1,-0.7730144545474303,1.7367655357652456,-0.4218147416716277,0.18438320290776897,-0.06513838044940791
107,0,2,2,-0.7730144545474303,-0.7125047597938193,-0.8582569685258694,0.18438320290776897,1.406512822360109
109,0,1,1,-0.33797086402435766,0.8158399046350316,0.08419637614317917,0.18438320290776897,0.5545042312598624
111,0,1,0,-0.04794180367564255,0.7570574175416126,0.4942774924954242,0.18438320290776897,-1.0720576244769722
112,0,1,0,-0.7730144545474303,-0.02670907703728793,-0.7360531450066825,0.18438320290776897,-1.0720576244769722
113,0,1,1,-0.7730144545474303,-0.17366529477082993,-0.7622396786179366,0.18438320290776897,-0.45241501276770185
114,0,2,1,-0.6279999243730727,-0.15407113240635512,-0.621792570016242,0.18438320290776897,0.4770489047962036
118,0,2,1,0.24208725667307257,-0.3968210328106579,0.005287621527930696,0.18438320290776897,-0.45241501276770185
123,0,1,4,-0.7730144545474303,-0.33286786398216966,-0.7906084233634625,0.18438320290776897,2.181066086996697
124,0,1,1,-0.6279999243730727,0.9203421039122198,-0.33461358474615127,-5.423378442705639,0.70941488418718
129,0,1,2,-0.4829853941987152,1.0019844470975237,-0.07283553707897693,0.18438320290776897,1.6388788017510856
132,0,1,2,-0.9180289847217878,-1.0064171952609091,-0.9716446590626016,0.18438320290776897,1.096691516505474
136,0,2,0,-0.4829853941987152,1.2224187736978396,0.005724063754786646,0.18438320290776897,-0.5298703392313606
139,0,2,0,-0.6279999243730727,-0.7125047597938193,-0.771055811600392,0.18438320290776897,-0.9946022980133133
141,0,2,1,0.24208725667307257,1.0781839674038036,1.1880460563029267,0.18438320290776897,-0.1425937069130667
142,0,2,0,-0.9180289847217878,-1.0407069793987391,-0.9746997546505817,0.18438320290776897,-0.9171469715496546
143,0,2,0,-0.9180289847217878,0.7570574175416183,-0.8145254573950746,0.18438320290776897,-0.9946022980133133
144,0,2,0,-0.9180289847217878,-1.0064171952609091,-0.9716446590626016,0.18438320290776897,-1.3044236038679486
146,3,1,0,-0.9180289847217878,2.030677971232329,-0.701050478412972,0.18438320290776897,-0.6847809921586783
147,0,1,1,0.38710178684743013,-0.5459543796958082,-0.012257355991609606,0.18438320290776897,-0.2200490333767255
150,0,1,1,-0.4829853941987152,0.21821795251862314,-0.3521585622656916,-5.423378442705639,-0.1425937069130667
152,0,2,0,-0.04794180367564255,0.4071616610331787,0.2760563790683033,0.18438320290776897,-0.6073256656950194
156,0,1,0,-0.6279999243730727,0.2672033584298021,-0.5091904754878477,0.18438320290776897,-0.762236318622337
157,0,1,2,-0.7730144545474303,-0.9216724430345687,-0.8955291346992222,0.18438320290776897,1.3290574958964503
161,0,1,1,-0.9180289847217878,1.7367655357652456,-0.7272370120242261,0.18438320290776897,0.16722759894156847
162,0,1,1,-0.9180289847217878,0.2672033584298021,-0.858169680080499,0.18438320290776897,0.9417808635781564
163,0,2,0,-0.9180289847217878,-1.1043880070832726,-0.9803735035996866,0.18438320290776897,-1.2269682774042898
164,0,1,1,-0.7730144545474303,-0.4675777302379141,-0.8146127458404455,0.18438320290776897,0.8643255371144976
166,0,1,1,0.09707272649871501,-0.9941708437831177,-0.5358134513259574,0.18438320290776897,0.5545042312598624
167,0,2,2,-0.6279999243730727,0.5121303879857132,-0.44372414145971073,0.18438320290776897,1.3290574958964503
171,0,1,4,-0.7730144545474303,0.7570574175416126,-0.5963916324133252,0.18438320290776897,1.8712447811420618
172,0,2,1,-0.4829853941987152,2.7164736539888668,0.5381835805169617,-5.423378442705639,-0.06513838044940791
173,0,2,0,-0.9180289847217878,0.7570574175416183,-0.8145254573950746,0.18438320290776897,-1.149512950940631
178,0,2,0,-0.9180289847217878,0.2672033584298021,-0.858169680080499,0.18438320290776897,-0.6847809921586783
180,0,2,1,-0.7730144545474303,1.7367655357652396,-0.4218147416716283,0.18438320290776897,0.8643255371144976
181,0,1,0,-0.04794180367564255,0.7570574175416126,0.49427749249542335,0.18438320290776897,-1.0720576244769722
185,0,1,0,-0.1929563338500001,-0.9737602579867901,-0.6491138534173185,0.18438320290776897,-1.2269682774042898
186,0,2,0,-0.7730144545474303,-0.9084463834385461,-0.8931723466742091,0.18438320290776897,-1.0720576244769722
187,0,2,0,-0.33797086402435766,-0.6341281103359311,-0.561738119601098,0.18438320290776897,-1.149512950940631
188,0,2,1,-0.9180289847217878,-0.9084463834385461,-0.9629158145255168,0.18438320290776897,-0.1425937069130667
196,0,1,0,-0.04794180367564255,-0.4605798151077489,-0.265131982230956,0.18438320290776897,-0.6847809921586783
200,0,1,0,-0.9180289847217878,-0.016911995855047615,-0.8834833292380448,0.18438320290776897,-0.762236318622337
201,0,1,0,-0.7730144545474303,-0.4185923243267354,-0.8058839013033612,0.18438320290776897,-1.2269682774042898
202,0,1,1,-0.7730144545474303,0.02227632887389661,-0.7273243004695971,0.18438320290776897,-0.1425937069130667
206,0,2,1,-0.9180289847217878,-0.7125047597938193,-0.9454581254513469,0.18438320290776897,0.4770489047962036
207,0,1,2,-0.1929563338500001,0.10391867205919442,-0.07301011396971988,0.18438320290776897,1.3290574958964503
208,0,2,0,-0.7730144545474303,0.02227632887389661,-0.7273243004695975,0.18438320290776897,-1.2269682774042898
209,0,2,1,-0.7730144545474303,0.2672033584298021,-0.6836800777841736,0.18438320290776897,0.6319595577235212
211,0,1,0,-0.7730144545474303,-0.12467988885964539,-0.7535108340808517,0.18438320290776897,-0.8396916450859958
213,0,1,1,-0.33797086402435766,0.36517417025216514,-0.1165670482097719,0.18438320290776897,0.5545042312598624
214,0,2,0,-0.7730144545474303,-0.7614901657050039,-0.866985813062955,0.18438320290776897,-1.149512950940631
215,0,1,1,0.38710178684743013,-0.2716361065931932,0.23215029104676754,0.18438320290776897,-0.29750435984038426
222,0,2,0,-0.1929563338500001,0.12024714069625968,-0.06428126943263346,0.18438320290776897,-1.0720576244769722
224,0,2,2,-0.7730144545474303,3.206327713100677,-0.15994940555908338,0.18438320290776897,1.1741468429691326
226,0,1,1,0.24208725667307257,-0.9084463834385461,-0.40496807171505533,0.18438320290776897,0.70941488418718
227,0,1,1,-0.7730144545474303,-0.5165631361490987,-0.8233415903775303,0.18438320290776897,-0.1425937069130667
228,0,1,0,-0.4829853941987152,-0.14917259181524067,-0.4830912303219645,0.18438320290776897,-0.6073256656950194
229,0,1,0,-0.6279999243730727,-0.8757894461644327,-0.8147000342858169,0.18438320290776897,-0.762236318622337
231,0,1,0,0.6771308471961452,0.8386997607269164,1.6722350627750207,0.18438320290776897,-1.3044236038679486
233,0,2,0,0.24208725667307257,-0.13556553461768714,0.2147798904179672,0.18438320290776897,-0.5298703392313606
235,0,1,0,-0.9180289847217878,-1.0064171952609091,-0.9716446590626016,0.18438320290776897,-1.2269682774042898
237,0,2,1,-0.7730144545474303,-0.7614901657050039,-0.866985813062955,0.18438320290776897,-0.06513838044940791
238,0,1,0,0.24208725667307257,-0.7451616970679444,-0.2740354036587839,0.18438320290776897,-0.8396916450859958
239,0,1,1,-0.9180289847217878,0.6345939027636657,-0.8254365130664306,0.18438320290776897,0.9417808635781564
242,0,1,0,-0.6279999243730727,0.2672033584298021,-0.5091904754878477,0.18438320290776897,-0.9171469715496546
243,0,1,2,-0.9180289847217878,0.2672033584298021,-0.858169680080499,0.18438320290776897,1.483968148823768
244,0,1,1,-0.4829853941987152,-0.7125047597938193,-0.6838546546749146,0.18438320290776897,0.8643255371144976
245,0,1,0,-0.7730144545474303,0.3161887643409806,-0.6749512332470887,0.18438320290776897,-0.6073256656950194
248,0,1,0,-0.1929563338500001,-0.014462725559490392,-0.13629423686358524,0.18438320290776897,-1.149512950940631
249,0,1,2,-0.7730144545474303,0.2672033584298021,-0.6836800777841736,0.18438320290776897,1.1741468429691326
252,0,1,0,0.38710178684743013,-1.0728414056764723,-0.4816946151960313,0.18438320290776897,-0.6847809921586783
253,0,2,0,0.38710178684743013,-0.05610032058399746,0.42418487086263174,0.18438320290776897,-0.6847809921586783
256,0,1,0,-0.7730144545474303,-0.7125047597938193,-0.8582569685258694,0.18438320290776897,-0.9171469715496546
258,0,1,2,-0.7730144545474303,-0.3206215125043721,-0.7884262122291914,0.18438320290776897,1.3290574958964503
259,0,2,2,-0.7730144545474303,-0.8594609775273673,-0.8844435021371242,0.18438320290776897,1.7163341282147442
261,0,1,0,0.24208725667307257,-0.9628746122287485,-0.44861229440048034,0.18438320290776897,-1.3818789303316072
263,0,2,0,-0.9180289847217878,0.07126173478508115,-0.8756273691546683,0.18438320290776897,-1.2269682774042898
264,0,1,0,-0.9180289847217878,-0.5165631361490987,-0.9280004363771777,0.18438320290776897,-0.9171469715496546
266,0,2,1,0.09707272649871501,-0.8962000319607542,-0.4659826950292787,0.18438320290776897,0.70941488418718
268,0,1,0,-0.6279999243730727,3.663851404311114,0.3986966448143463,0.18438320290776897,-0.6073256656950194
271,0,1,2,-0.33797086402435766,0.09085589714955036,-0.2387708717289594,0.18438320290776897,1.096691516505474
272,0,2,1,-0.04794180367564255,1.8768637966712225,1.1926723439075828,0.18438320290776897,0.24468292540522724
273,0,2,2,-0.6279999243730727,-1.3653169359035036,-0.945545413896719,0.18438320290776897,1.3290574958964503
274,0,1,1,-0.9180289847217878,0.7570574175416183,-0.8145254573950746,0.18438320290776897,0.70941488418718
276,0,2,1,-0.33797086402435766,1.246911476653429,0.27623095595904595,0.18438320290776897,0.32213825186888606
277,0,2,0,-0.6279999243730727,3.2063277131006833,0.2764055328497878,0.18438320290776897,-1.3044236038679486
278,0,1,0,-0.7730144545474303,-0.7125047597938193,-0.8582569685258694,0.18438320290776897,-1.3044236038679486
279,0,1,2,-0.33797086402435766,0.3847683326166402,-0.10783820367268691,-5.423378442705639,1.2516021694327915
281,0,2,2,-0.6279999243730727,-1.006417195260915,-0.8496154124341561,0.18438320290776897,1.1741468429691326
283,0,2,1,-0.1929563338500001,0.2018894838815579,-0.020637046747209974,0.18438320290776897,0.7868702106508387
284,0,1,0,-0.9180289847217878,-0.7125047597938193,-0.9454581254513469,0.18438320290776897,-0.9946022980133133
286,0,2,0,-0.6279999243730727,-0.7125047597938193,-0.771055811600392,0.18438320290776897,-1.3818789303316072
288,0,1,1,-0.4829853941987152,-0.02670907703728793,-0.43944700763654,0.18438320290776897,0.39959357833254483
290,0,1,0,-0.7730144545474303,0.7570574175416126,-0.5963916324133252,0.18438320290776897,-1.3818789303316072
293,0,1,0,-0.7730144545474303,0.21821795251862314,-0.6924089223212581,0.18438320290776897,-0.9946022980133133
295,0,2,2,-0.6279999243730727,-0.4185923243267354,-0.6924962107666295,0.18438320290776897,1.2516021694327915
296,2,1,1,-0.9180289847217878,2.226619594877056,-0.6835927893388021,0.18438320290776897,0.16722759894156847
299,0,1,1,1.4022034980679328,0.5553528049661632,2.3701061835149533,0.18438320290776897,-0.29750435984038426
302,0,1,0,-0.6279999243730727,1.0836267902828214,-0.29096936206072677,0.18438320290776897,-0.8396916450859958
303,0,2,0,-0.9180289847217878,-0.7125047597938193,-0.9454581254513469,0.18438320290776897,-0.9946022980133133
305,0,1,1,-0.9180289847217878,-0.22265070068200885,-0.901813902765923,0.18438320290776897,-0.06513838044940791
306,0,1,0,-0.7730144545474303,-0.5165631361490987,-0.823341590377531,0.18438320290776897,-0.9946022980133133
307,0,1,0,-0.7730144545474303,-0.6145339479714619,-0.8407992794517003,0.18438320290776897,-0.9171469715496546
308,3,1,2,-0.9180289847217878,-0.22265070068200885,-0.901813902765923,0.18438320290776897,1.406512822360109
309,0,2,2,-0.4829853941987152,1.7000264813318586,0.17593653222794142,0.18438320290776897,1.406512822360109
311,0,1,0,-0.7730144545474303,-0.3206215125043721,-0.7884262122291908,0.18438320290776897,-0.762236318622337
312,0,1,2,-0.6279999243730727,-0.7125047597938193,-0.771055811600392,0.18438320290776897,1.096691516505474
314,0,1,2,-0.9180289847217878,-0.22265070068200885,-0.901813902765923,0.18438320290776897,1.7163341282147442
316,0,1,0,-0.7730144545474303,-0.9569419352906179,-0.9018139027659235,0.18438320290776897,-0.8396916450859958
317,0,2,1,-0.7730144545474303,-0.7125047597938252,-0.85825696852587,0.18438320290776897,0.9417808635781564
318,0,2,0,-0.33797086402435766,-0.3206215125043721,-0.4220766070077412,-5.423378442705639,-0.5298703392313606
319,0,1,0,-0.7730144545474303,1.0019844470975237,-0.5527474097279007,0.18438320290776897,-0.762236318622337
320,0,2,0,-0.9180289847217878,0.5121303879857132,-0.8363475687377865,0.18438320290776897,-1.3044236038679486
323,0,1,1,1.4022034980679328,0.23625610787179496,1.8867900614965645,0.18438320290776897,0.70941488418718
326,1,1,1,0.24208725667307257,0.10936149493821831,0.4111788925023766,0.18438320290776897,-0.45241501276770185
328,0,2,2,-0.04794180367564255,0.4771408123348646,0.3197006017537268,0.18438320290776897,1.7163341282147442
331,0,2,0,-0.6279999243730727,0.13657560933331933,-0.5441058536361868,0.18438320290776897,-0.9171469715496546
332,0,1,1,-0.1929563338500001,-0.7614901657050097,-0.5356388744352164,0.18438320290776897,-0.3749596863040431
333,0,2,0,-0.1929563338500001,-0.9866597482100675,-0.6560096406016153,0.18438320290776897,-1.149512950940631
334,0,2,0,-0.9180289847217878,-0.22265070068200885,-0.901813902765923,0.18438320290776897,-0.9946022980133133
335,0,2,4,-0.4829853941987152,0.2672033584298021,-0.33470087319152275,0.18438320290776897,2.64579804577865
336,0,1,0,-0.9180289847217878,-0.5155834280308734,-0.9279131479318067,0.18438320290776897,-0.9171469715496546
337,0,2,4,-0.9180289847217878,-0.7125047597938193,-0.9454581254513469,0.18438320290776897,2.0261554340693793
338,3,1,1,-0.9180289847217878,0.24760919606533266,-0.8599154489879157,0.18438320290776897,-0.1425937069130667
339,0,1,0,-0.7730144545474303,-0.7614901657050039,-0.866985813062955,0.18438320290776897,-1.149512950940631
341,0,1,0,-0.9180289847217878,0.2672033584298021,-0.858169680080499,0.18438320290776897,-0.9171469715496546
342,0,1,0,-0.6279999243730727,1.5408239121205132,-0.16876553854153928,0.18438320290776897,-0.762236318622337
345,0,1,2,-0.33797086402435766,1.0509698530087026,0.18894251058819642,0.18438320290776897,1.793789454678403
347,0,2,0,0.38710178684743013,-0.2814331877754279,0.22342144650968013,0.18438320290776897,-0.762236318622337
348,0,1,0,-0.04794180367564255,-0.5921406195549233,-0.34718312087955405,0.18438320290776897,-0.762236318622337
349,0,2,0,-0.6279999243730727,-1.006417195260915,-0.8496154124341561,0.18438320290776897,-0.9171469715496546
351,0,1,0,-0.1929563338500001,-0.7778186343420636,-0.5443677189723003,0.18438320290776897,-0.9171469715496546
352,0,1,1,-0.1929563338500001,-0.9900887266238497,-0.657842697954403,0.18438320290776897,-0.29750435984038426
353,0,2,0,-0.9180289847217878,-1.3983004425503625,-1.0065600372109413,0.18438320290776897,-0.8396916450859958
355,0,1,1,-0.4829853941987152,1.1244479618754761,-0.029191314393552433,0.18438320290776897,1.0192361900418152
356,0,1,1,-0.9180289847217878,0.2672033584298021,-0.858169680080499,0.18438320290776897,0.8643255371144976
358,0,2,4,-0.7730144545474303,-0.44308502728232463,-0.8102483235719034,0.18438320290776897,2.8781640251696263
360,0,2,0,-0.7730144545474303,-0.18591164624862766,-0.7644218897522082,0.18438320290776897,-0.9946022980133133
361,0,1,1,-0.04794180367564255,0.7710532478019542,0.5030063370325092,0.18438320290776897,0.6319595577235212
363,0,2,2,-0.9180289847217878,5.165743949547932,-0.4217274532262572,0.18438320290776897,1.096691516505474
364,0,1,0,-0.9180289847217878,-0.22265070068200885,-0.901813902765923,0.18438320290776897,-0.9946022980133133
366,0,2,0,-0.9180289847217878,4.18603583132431,-0.5090158985971052,0.18438320290776897,-0.6847809921586783
367,0,2,1,-0.1929563338500001,-0.3042930438673125,-0.2912312273968403,0.18438320290776897,-0.3749596863040431
368,0,2,0,-0.4829853941987152,-0.3940996213711459,-0.5703796756928124,0.18438320290776897,-1.0720576244769722
372,0,2,1,-0.1929563338500001,0.3161887643409806,0.04046486501238378,0.18438320290776897,0.5545042312598624
374,0,1,0,-0.7730144545474303,-0.2716361065931876,-0.779697367692106,0.18438320290776897,-0.8396916450859958
375,0,2,0,-0.4829853941987152,-0.15896967299747516,-0.48658276813679785,0.18438320290776897,-0.6073256656950194
376,0,1,1,-0.9180289847217878,-0.7125047597938193,-0.9454581254513469,0.18438320290776897,0.8643255371144976
377,0,1,0,-0.9180289847217878,-0.2961288095487827,-0.9083605361687368,0.18438320290776897,-0.9946022980133133
381,0,2,1,-0.9180289847217878,-1.1043880070832726,-0.9803735035996866,0.18438320290776897,0.012316946014250879
383,3,1,2,-0.9180289847217878,-0.22265070068200885,-0.901813902765923,0.18438320290776897,1.6388788017510856
384,0,2,2,-0.7730144545474303,-0.5160732820899862,-0.82325430193216,0.18438320290776897,1.096691516505474
386,0,2,1,-0.1929563338500001,-0.23897916931907412,-0.25631584924850126,0.18438320290776897,0.7868702106508387
388,0,1,0,-0.7730144545474303,0.21821795251862314,-0.6924089223212581,0.18438320290776897,-1.3044236038679486
390,0,1,2,-0.6279999243730727,-0.9492675550312009,-0.834339934494258,0.18438320290776897,1.1741468429691326
392,0,1,2,-0.7730144545474303,-0.6145339479714619,-0.8407992794517003,0.18438320290776897,1.1741468429691326
393,0,2,2,-0.6279999243730727,-0.5737127763788072,-0.733958222317782,0.18438320290776897,1.1741468429691326
394,0,1,0,-0.9180289847217878,-0.8104755716161828,-0.9541869699884319,0.18438320290776897,-0.9171469715496546
395,2,1,1,-0.6279999243730727,1.3448822884757923,-0.22113860576404817,0.18438320290776897,-0.3749596863040431
396,0,1,0,-0.9180289847217878,1.246911476653429,-0.7708812347096505,0.18438320290776897,-1.0720576244769722
398,0,1,1,-0.9180289847217878,3.2063277131006833,-0.5963043439679536,0.18438320290776897,-0.06513838044940791
403,0,1,0,-0.9180289847217878,-0.026709077037282116,-0.8843562136917532,0.18438320290776897,-1.0720576244769722
404,0,1,0,0.09707272649871501,0.35292781877436763,0.42435944775337414,-5.423378442705639,-0.6847809921586783
406,0,2,0,-0.9180289847217878,-0.22265070068200885,-0.901813902765923,0.18438320290776897,-0.6073256656950194
407,0,2,1,-0.6279999243730727,0.36517417025216514,-0.483003941876593,0.18438320290776897,0.9417808635781564
411,0,2,0,-0.9180289847217878,-0.12467988885964539,-0.893085058228838,0.18438320290776897,-0.6847809921586783
413,0,2,2,-0.6279999243730727,1.4101961630240307,-0.20368091668987837,0.18438320290776897,1.096691516505474
414,0,1,0,-0.6279999243730727,-0.4185923243267354,-0.6924962107666295,0.18438320290776897,-0.6847809921586783
415,0,2,1,-0.4829853941987152,1.5347007363816172,0.11701683160261812,-5.423378442705639,0.8643255371144976
416,0,2,2,-0.9180289847217878,-0.22265070068200885,-0.901813902765923,0.18438320290776897,1.7163341282147442
422,0,2,1,-0.4829853941987152,0.5733621453746836,-0.22559031647796188,0.18438320290776897,0.16722759894156847
423,0,2,0,-0.9180289847217878,-0.22265070068200885,-0.901813902765923,0.18438320290776897,-1.3818789303316072
426,0,2,1,-0.33797086402435766,0.3504785484788106,-0.12311368161258571,0.18438320290776897,0.5545042312598624
427,0,1,2,-0.1929563338500001,1.622466255305817,0.7387724279791709,0.18438320290776897,1.3290574958964503
428,0,2,1,-0.7730144545474303,0.6345939027636657,-0.6182137437560367,-5.423378442705639,0.70941488418718
430,0,1,1,1.982261618765363,-0.21327349440758667,1.7326386669716463,0.18438320290776897,-0.45241501276770185
433,0,2,0,1.112174437719218,-0.3467470623236721,0.764173365582086,0.18438320290776897,-0.762236318622337
435,0,2,2,-0.9180289847217878,-1.0064171952609091,-0.9716446590626016,0.18438320290776897,1.2516021694327915
436,0,1,0,-0.9180289847217878,2.226619594877056,-0.6835927893388021,0.18438320290776897,-0.762236318622337
439,0,2,1,-0.33797086402435766,-0.993680989724005,-0.7219124168566056,0.18438320290776897,1.0192361900418152
444,0,2,0,-0.7730144545474303,-1.3493150366391837,-0.9717319475079732,0.18438320290776897,-1.0720576244769722
445,0,2,1,-0.33797086402435766,-0.4381864866912104,-0.47444967423025014,0.18438320290776897,-0.1425937069130667
454,0,2,0,-0.9180289847217878,-1.4962712543727201,-1.0152888817480257,0.18438320290776897,-1.3044236038679486
456,0,2,1,-0.7730144545474303,6.14545206777156,0.36378126666600696,0.18438320290776897,0.08977227247790967
457,0,1,0,-0.7730144545474303,0.9040136352751607,-0.5702050988020705,0.18438320290776897,-0.9171469715496546
458,0,2,2,-0.4829853941987152,-1.1778661159500468,-0.8497027008795277,0.18438320290776897,1.5614234752874268
459,0,1,2,-0.6279999243730727,-0.5492200734232178,-0.727411588914968,0.18438320290776897,1.3290574958964503
460,0,1,1,-0.7730144545474303,0.5121303879857071,-0.640035855098749,0.18438320290776897,-0.29750435984038426
461,0,1,1,-0.6279999243730727,1.5427833283569636,-0.16824180786931386,0.18438320290776897,1.0192361900418152
464,0,2,0,-0.6279999243730727,-0.4839061988749794,-0.7099538998407989,0.18438320290776897,-0.8396916450859958
465,0,1,0,-0.6279999243730727,-0.1246798888596512,-0.613936609932866,0.18438320290776897,-0.6847809921586783
467,0,1,0,-0.6279999243730727,-0.8104755716161828,-0.7972423452116467,0.18438320290776897,-0.6073256656950194
471,0,1,0,-0.7730144545474303,0.02227632887389661,-0.7273243004695975,0.18438320290776897,-0.9946022980133133
472,0,1,2,-0.6279999243730727,-0.9737602579867901,-0.8408865678970712,0.18438320290776897,1.3290574958964503
474,0,1,1,-0.7730144545474303,-0.4185923243267354,-0.8058839013033612,0.18438320290776897,0.16722759894156847
475,0,2,1,-0.04794180367564255,0.05726590452473936,0.057835265641182555,0.18438320290776897,1.0192361900418152
477,0,2,0,-0.9180289847217878,-0.22265070068200885,-0.901813902765923,0.18438320290776897,-0.6847809921586783
