customer_id,purchase_count,avg_spend,total_spend,days_since_last_purchase,club_member_status,fashion_news_frequency,age,age_group
005c9fb2ba6c49b2098a662f64a9124ef95cbec5fcf4ebdb4dcbaaf83f979c51,4,0.009411016949152475,0.0376440677966099,1,ACTIVE,NONE,46.0,Middle Aged
00609a1cc562140fa87a6de432bef9c9f0b936b259ad3075eb2a65008df1dbab,5,0.02371186440677964,0.1185593220338982,1,ACTIVE,NONE,28.0,Adults
006a9ca03c41ae1a3bad232da1337fc5b49637c97ccb746588ea99e2b6874fa9,7,0.032912832929782025,0.2303898305084742,0,ACTIVE,Regularly,48.0,Middle Aged
006c5fca9bbe95f30b51e8cd01ae20349db09ea73d81c9514dee154dc04988e2,2,0.025406779661016902,0.050813559322033804,0,ACTIVE,Regularly,55.0,Senior Citizens
006fc692255154571ee51f55a55b75ea29e2b63508c6064a75abb11c82df8365,1,0.0423559322033898,0.0423559322033898,0,ACTIVE,Regularly,37.0,Middle Aged
00708c3da4d07706d4cad77c6aecc1b1ce33d21d73022ca12737c91d85bff070,3,0.04405084745762707,0.1321525423728812,1,ACTIVE,NONE,63.0,
00726f5ef064ab38c33a93e533f6312acff784f2ee47c94bcf1cc40eab9f129c,6,0.050830508474576215,0.3049830508474573,0,ACTIVE,NONE,24.0,Adults
0074c5948b6c96e7522f6f5c034b46cf08875b9a81c557a02bda0aedac355547,1,0.0423559322033898,0.0423559322033898,1,ACTIVE,NONE,26.0,Adults
00751d0e138d5812ea9a7dcc25450ac4a881bb14cb2342010655641006f82b94,2,0.024559322033898247,0.049118644067796494,0,ACTIVE,NONE,27.0,Adults
0075a253f087fd63404c5a3721417347ca4af2b24c0f0fd26beddc8e873b1414,7,0.022016949152542344,0.1541186440677964,0,ACTIVE,NONE,31.0,Middle Aged
00761aefe07a2dd6ca110c99f3856ede55f20ff00ce754bf24c422c6746d05f3,3,0.0116779661016949,0.0350338983050847,1,ACTIVE,NONE,26.0,Adults
00766e0d8faf96ec843ae1b0ad7330e5009eddfff9f5b22e489c1c21cb4d0f48,3,0.036706214689265465,0.1101186440677964,0,ACTIVE,NONE,29.0,Adults
00775aa01fc803ef7c6868f11b807ff1ad1f727d22b82d35b9299d8e7edf9a53,1,0.0338813559322033,0.0338813559322033,0,ACTIVE,NONE,56.0,Senior Citizens
0077ba345ef6aa8781802107df25bbb8a14fdcd04130c3ffa5cd1ac4087ad8ab,1,0.011864406779661,0.011864406779661,1,ACTIVE,NONE,43.0,Middle Aged
00796ce0bc561897e7047a7b059867aa6424f63ec597e1fbb3a195e48d5f452b,1,0.0593050847457627,0.0593050847457627,1,ACTIVE,NONE,23.0,Adults
007b97e0e717dd5914d8feaa81e36d6594459a8563545b26a142981e0f0a7a6f,1,0.0338813559322033,0.0338813559322033,0,ACTIVE,NONE,21.0,Adults
007e4c2e0994b4aac97c2713d5dc0b7497d74113f32446868ca22b6437e9594d,1,0.0406610169491525,0.0406610169491525,1,ACTIVE,Regularly,23.0,Adults
007ea762fbbebfad288a49f1d8f7c2c0c62b189a8816fa6968e60f2c197ce938,1,0.0135423728813559,0.0135423728813559,1,ACTIVE,NONE,23.0,Adults
007f094708bc97c9ce41a7e75237ef2d16ae45319ebaddb9b842abf34248da8f,4,0.034411016949152474,0.1376440677966099,1,ACTIVE,NONE,58.0,Senior Citizens
00830dba02468a487e12975c3aed57d7c323a5222158caee3c530724498a0a32,4,0.027525423728813503,0.11010169491525401,0,ACTIVE,NONE,28.0,Adults
008333f2dd18bbe5576ad4fb16297bffaf2d9e2b2d54838daa131c95cd53c9a6,4,0.0160847457627118,0.0643389830508472,0,ACTIVE,Regularly,40.0,Middle Aged
0085c4426dd25fdc3c720e3fa4afc1381b8f141bd0b79e28ce8211ccdc7799c9,1,0.0338813559322033,0.0338813559322033,0,UNKNOWN,Regularly,19.0,Adults
00863d470c65b7d783e6f17c963586776a37e938f12e9099c5177e041323e5da,1,0.0254067796610169,0.0254067796610169,0,ACTIVE,Regularly,22.0,Adults
00873fc0f81215241785b49518e6758a2c26c0eac4825e7eb048b005a33fc3d6,6,0.018909604519773953,0.11345762711864371,1,ACTIVE,Regularly,78.0,
00889357d9b1e0e3788fbe8fd7448580b9e51800f59196891c4796a9aaac0945,1,0.0423559322033898,0.0423559322033898,1,ACTIVE,Regularly,22.0,Adults
008997ffbc4cdb3a41572eb25b2cc918666a6f2a13f3940f196a0160773c8492,1,0.0338813559322033,0.0338813559322033,1,ACTIVE,NONE,21.0,Adults
008a118b7c72fd3b8a614eb2672ddfc2a78434c5776af215f4e281fa7506b842,2,0.04955932203389825,0.0991186440677965,1,ACTIVE,Regularly,55.0,Senior Citizens
008ae11dd3105ae41a74f51a2581e1585cf69ac26cfc37610c30896ca2cf3c95,12,0.028655367231638352,0.34386440677966024,0,ACTIVE,NONE,26.0,Adults
008c8e6d890d37622eaacd5cae92c3cec779a25b1a8aaf3e57cebc5aebe8a749,2,0.032186440677966055,0.06437288135593211,0,ACTIVE,Regularly,57.0,Senior Citizens
0090c0bb62e94f069ee7892db19d2fb546ff3c7cf7b79d6bae8fde9e9b88b2d0,1,0.0254067796610169,0.0254067796610169,0,ACTIVE,Regularly,33.0,Middle Aged
0091c0e943c92167ea78f6ac180636be4098b06c1a066cac6f064eab9dc76d3c,1,0.0804915254237288,0.0804915254237288,1,ACTIVE,Regularly,67.0,
00923f88cda50cbea4c5ceb2bd3467c620a9d74cb7da95ccbd21b856f5c0e2e0,3,0.016762711864406733,0.0502881355932202,1,ACTIVE,Regularly,31.0,Middle Aged
0095c9b47fc950788bb709201f024c5338838a27c59c0299b857f94b504cb9fc,3,0.014813559322033867,0.0444406779661016,1,ACTIVE,Regularly,20.0,Adults
00981ed379d4e3b577ff134cdc6b2a2e1a51adaae9c7956cf5e0989e688233af,1,0.0187118644067796,0.0187118644067796,0,ACTIVE,Regularly,52.0,Senior Citizens
009c145b8b462e64ac1ee92597043728dd945a93dae8dc68b16dde32fc61e861,1,0.0254067796610169,0.0254067796610169,0,ACTIVE,Regularly,45.0,Middle Aged
009fadd7d8f7728e20f79989ff9417472600aa1d78ccb7a3833a01787c25f0cc,9,0.03538794726930314,0.3184915254237282,0,ACTIVE,Regularly,22.0,Adults
00a017d6e1010e117e3881be44027688795bf5f3c363696f7260d0ebe2727285,3,0.007045197740112933,0.0211355932203388,1,ACTIVE,NONE,25.0,Adults
00a4f2c8cc87ffb0ea7db47b4b0b247b9ef11033c8d976f374f709a6fb80f1b9,1,0.0287966101694915,0.0287966101694915,1,ACTIVE,NONE,21.0,Adults
00a64e86897e28b304195ad497bc63234a3ab00a5eb247930ff59398d765f04a,1,0.0169322033898305,0.0169322033898305,1,ACTIVE,NONE,53.0,Senior Citizens
00a95aa4ba8d20f1bad415bab15ca6174a762f7550c819f4a1051fc7ee6bcb89,1,0.0143898305084745,0.0143898305084745,1,ACTIVE,NONE,28.0,Adults
00aa02ce95fc11f654a76101fd39a3db6b29879fddd8f8b1e56b3e6fbe6fe8d8,2,0.03811864406779655,0.0762372881355931,1,ACTIVE,Regularly,24.0,Adults
00ac5119d21281802ecd309e8c7fa0b598e0be861f21caadefd9bc8cf3f87eed,4,0.027525423728813475,0.1101016949152539,1,ACTIVE,NONE,60.0,Senior Citizens
00ad0e5d94a9ceb2f2d73c3fb905f2f58e32a6a94755bced86e957e0875f1c9a,2,0.01693220338983045,0.0338644067796609,0,ACTIVE,NONE,21.0,Adults
00ada42f83a04a8c02035021f31c83989c2d1b65286298d7d940d94e2ebdd704,3,0.03388135593220334,0.10164406779661,0,ACTIVE,Regularly,22.0,Adults
00af29065da45ba7f4c103087b5e00f3a073549f29c31d300fd518c8a86e4681,1,0.0254067796610169,0.0254067796610169,0,ACTIVE,Regularly,40.0,Middle Aged
00af6535b3f2bab31e311eaf646542dd37ee16241ddb7068abc8a8808bf29c9c,1,0.0126949152542372,0.0126949152542372,0,ACTIVE,NONE,23.0,Adults
00b10bf5c51e961bd91f7ed9081b1bc6fc7e86000c2bed1a2d9f70da02012432,1,0.0220169491525423,0.0220169491525423,1,ACTIVE,Regularly,53.0,Senior Citizens
00b1804e347ad55d1a75d7c07169e17d1890ad48953824879234177741a85955,1,0.0135423728813559,0.0135423728813559,1,ACTIVE,NONE,53.0,Senior Citizens
00b2abd6149d69b01bef1b0fe8b99526089576e2180e30e2b9a94ee00d2e571e,5,0.026762711864406763,0.13381355932203381,0,ACTIVE,NONE,56.0,Senior Citizens
00b5b1446be091d4913765cf2cc01edc7e0d3820e1b8a46905fa4213a4c24433,2,0.01799152542372875,0.0359830508474575,1,ACTIVE,NONE,36.0,Middle Aged
00b5bd5358a05155631bf733a933ecff5eb872f5143af59994ff3e62a97476d7,3,0.022581920903954767,0.0677457627118643,1,ACTIVE,Regularly,51.0,Senior Citizens
00b6ec8613e51d8eadc5157f5a12ae1366ca29da7d44cc8d0ae1e667dea6f268,3,0.0135423728813559,0.0406271186440677,1,ACTIVE,NONE,73.0,
00b85712d5e677f7ae3bfa9f9b5780a6eb328e99aeea633f6e8a3df5589d6486,1,0.0220169491525423,0.0220169491525423,1,ACTIVE,NONE,29.0,Adults
00ba8283e89fafff3aad95840882e1b8f9ddc7cc9a158203c071823e5cbe1e50,2,0.0211694915254237,0.0423389830508474,0,ACTIVE,NONE,51.0,Senior Citizens
00bce12709bdc1536ee25bc63e229d3746960b20cbbb758ce734a0208129aef2,6,0.014672316384180734,0.0880338983050844,0,ACTIVE,Regularly,25.0,Adults
00be0a263381af38132d31225e8fb12fbc527c654b446484fb672a78118f037d,1,0.0593050847457627,0.0593050847457627,1,ACTIVE,Regularly,22.0,Adults
00c09e66121ad36f5a8d5039cda266d60bc53daac0b7ad14f19cbbf97be0b160,1,0.0169322033898305,0.0169322033898305,1,ACTIVE,NONE,47.0,Middle Aged
00c59bdfaf753688c62cc13f67382dd54275f776a2f6a6ebee11b27049d1d7f7,6,0.031217514124293747,0.1873050847457625,1,ACTIVE,Regularly,34.0,Middle Aged
00c83c269bedcb5135799d3bc4a7ae6f134d57bdd1be071486ef152b2ef1c300,1,0.0220169491525423,0.0220169491525423,1,ACTIVE,NONE,24.0,Adults
00cd0391b52a160dce983a43c15a6e1125d082b78dfa21dd9fe0ce2f86805b74,2,0.03388135593220335,0.0677627118644067,1,ACTIVE,Regularly,24.0,Adults
00cf4505ba84c01f03c47829352054483acb59a9492ed0eef597dcf030e9e58b,6,0.023994350282485834,0.143966101694915,1,ACTIVE,NONE,47.0,Middle Aged
00d316a9b10b3d21094e4931f41a42ec7d093bbbd53c7b656ad830be8e6d1565,2,0.0593050847457627,0.1186101694915254,1,ACTIVE,Regularly,36.0,Middle Aged
00d385d381a59688ef1f9fbeef053cdc4a780f65a1f0ed063904055378bcafc2,4,0.056338983050847426,0.2253559322033897,0,ACTIVE,Regularly,33.0,Middle Aged
00d391e8be288029bd148341440bb4ffc92c8e7255d26ccebd42c61374f3c84b,4,0.020749999999999953,0.08299999999999981,0,ACTIVE,NONE,20.0,Adults
00d3a5d7a32caf93bdd722ca1a5c3d3ff6e7ed80faab59b197d63127806d5f81,1,0.0338813559322033,0.0338813559322033,0,ACTIVE,NONE,44.0,Middle Aged
00d3f59c85855fa1b5064e1a8bb9ffade57af77793f98ef0e17b584f891f8286,3,0.057610169491525365,0.1728305084745761,0,ACTIVE,NONE,30.0,Adults
00d45fe79bfed8904c69d48162d7b7fcb341da63e83cd1ded6d7c9e165fbed21,2,0.05506779661016945,0.1101355932203389,0,PRE-CREATE,NONE,26.0,Adults
00d618309457b401bcd436aaf9329273ad15ae1b64f7aad1635f0acb36d08c19,1,0.0508305084745762,0.0508305084745762,0,ACTIVE,Regularly,43.0,Middle Aged
00d774cb18ec8f8c73f4a76846782013803b88f206dffd39638a15a8725a886c,2,0.0169322033898305,0.033864406779661,1,ACTIVE,Regularly,55.0,Senior Citizens
00d77f043a22a161d8e2f7f0b0e5684290948c76c34b27f466c6cacfd50a0bff,2,0.046593220338983,0.093186440677966,0,ACTIVE,Regularly,25.0,Adults
00d781e94d9a533dceb85a8d50a898d5987ad9921ea8c6945c247be7220bdd81,5,0.04337288135593216,0.2168644067796608,1,ACTIVE,NONE,44.0,Middle Aged
00d83a52e9d41dd5360b982ed3b401be128d6eb139caedace8428aa430ae79ff,4,0.02116949152542365,0.0846779661016946,0,ACTIVE,Regularly,24.0,Adults
00da14cc2ed13b9df1425be332f190877d6607aa7c79f761d7605231fd532814,7,0.04235593220338978,0.2964915254237285,1,ACTIVE,NONE,23.0,Adults
00e1f75b5a9c8deed486dc2c409329e8aaef117d314e01fe0c08a7300d4d9f03,2,0.028796610169491497,0.057593220338982995,1,ACTIVE,NONE,23.0,Adults
00e66bb584bb15b519d91b1979bc7ba33fa0ac956000263db19c0036ac8bbb80,2,0.02625423728813555,0.0525084745762711,1,ACTIVE,NONE,31.0,Middle Aged
00ead79936275fbd3c9cf7863d2eb1b11e553789c48149fec39eb4086cb64642,3,0.026593220338983,0.079779661016949,1,ACTIVE,Regularly,43.0,Middle Aged
00ed482129dba315b038c1220b97c6bb9af1440152fc274d4bacb9b34110c9d8,1,0.0101525423728813,0.0101525423728813,0,ACTIVE,NONE,84.0,
00f11c30dde65dfbcd83d6ee4bb8e350180edeb31e429c19d98aec2491c35721,8,0.055493644067796576,0.4439491525423726,0,ACTIVE,Regularly,25.0,Adults
00f1c3895749444bd89d21b2892f26e87efbe93464d068359803b8e6570f2c14,2,0.02116949152542365,0.0423389830508473,0,ACTIVE,Regularly,25.0,Adults
00f422e9990c411c736a3d0a35a1eea4cdbef1d419fdede13c01eecb99da4176,9,0.02239359698681727,0.2015423728813554,1,ACTIVE,Regularly,31.0,Middle Aged
00f5470adc35909bc4551039ec43488677f0871a82cb44797b655ad1eb42ee1d,2,0.03642372881355925,0.0728474576271185,0,PRE-CREATE,NONE,38.0,Middle Aged
00f5f6b405a7d9f698dd637a92ec4f94ff1f9650f41fe1e5c5ba9f18729063ec,1,0.0067627118644067,0.0067627118644067,0,ACTIVE,Regularly,62.0,
00f7363dd6c471aea106c5b66bcd4abdfc29f6e1d81a1340e07d2d9dd09f3fc1,3,0.04574576271186437,0.1372372881355931,0,ACTIVE,NONE,26.0,Adults
00fa58c594393f6284c57db148fb71fd605647b60c5af7f534be0b0f85f14e44,6,0.03529378531073442,0.2117627118644065,0,ACTIVE,Regularly,51.0,Senior Citizens
00ff637ac0fc881ed8b09088ed68218924f87f4100842dbdaf2d26c138fcbf2e,2,0.02349999999999995,0.0469999999999999,1,ACTIVE,NONE,65.0,
00ffed0316ae807cb9439799d73cd61fd7f6479a0f9a19668ef442e3a775eb63,3,0.045180790960451904,0.1355423728813557,0,ACTIVE,NONE,46.0,Middle Aged
0102139e1625a8ec251452694d070f1b37d8ecf58852fd18da5c839de0a26e51,1,0.0135423728813559,0.0135423728813559,0,ACTIVE,NONE,24.0,Adults
01081378def56a1512bad530cfca176422f086020da588ddd62fb625f20dce36,1,0.0338813559322033,0.0338813559322033,0,ACTIVE,Regularly,25.0,Adults
010bea5f06acbcd6d9d56e8337a4555f901a43f8c57165b149a099073e15a1a8,2,0.03388135593220335,0.0677627118644067,0,ACTIVE,Regularly,19.0,Adults
010f315beba791e2f5f2f9ef7398034ac5e31f610d42f6919e4642a69d465dcc,2,0.02286440677966095,0.0457288135593219,0,ACTIVE,NONE,26.0,Adults
0115586b1ca570d4a4ef16b9a8e1cf62c9d519d43edc0bc7bdca09b5af2b1370,4,0.046593220338983,0.186372881355932,1,ACTIVE,NONE,58.0,Senior Citizens
011703129a2fed303d6ae7b159afa608e6a74f28ce31dbb933cb1b5afe329ef7,3,0.016768361581920865,0.0503050847457626,0,ACTIVE,NONE,39.0,Middle Aged
0118e971ce5e96a2563849fead200a12d01d953c53e68889a430e67f59bd9e14,10,0.021169491525423682,0.2116949152542368,0,ACTIVE,NONE,50.0,Middle Aged
011d7b691e30ed7eb65d0f141dba11c0d4aa6d30b0625eddc713b7172d4585cf,1,0.0118474576271186,0.0118474576271186,1,ACTIVE,NONE,51.0,Senior Citizens
011eff5c8b5ad8de0e70287a9a10cdc3bda2c2b6ed2acd951a61ec1ac84518d8,2,0.0169322033898305,0.033864406779661,0,ACTIVE,NONE,23.0,Adults
011f74e715d04f8ca5273bd5c577260fca22166d299e4c20390618dde5738a08,3,0.026536723163841768,0.0796101694915253,0,ACTIVE,NONE,38.0,Middle Aged
0121d885667e6f995fc36db98fdfcc7fe6ae2276e68b56eb363a75c07b6bbe8a,1,0.0321864406779661,0.0321864406779661,0,ACTIVE,NONE,37.0,Middle Aged
01271359dce99de537d6a3fca3c4dfd3732b455ec5085dc0b1623ab550fb821a,4,0.0504067796610169,0.2016271186440676,1,ACTIVE,Regularly,30.0,Adults
012759e513657a28464d4b59f570934d4e35a4fa9abc4079dd109a38ec8fbe7b,4,0.04574576271186435,0.1829830508474574,0,ACTIVE,NONE,57.0,Senior Citizens
0129dcfb5bc3df04d9beee906ea4ace073fc32831ba8c97e3743815651a054b4,4,0.01943644067796605,0.0777457627118642,0,ACTIVE,NONE,42.0,Middle Aged
012bbedf2efe728a7407a5dc842a852f8e09e9ae9727110c916ae13ebbc86395,3,0.0169322033898305,0.0507966101694915,1,ACTIVE,Regularly,24.0,Adults
01324c309153878ed879f7bbb656df279a68569be23b03253a65ffb0d2f21a26,7,0.026859564164648856,0.188016949152542,0,ACTIVE,Regularly,51.0,Senior Citizens
0132d21d866697c428e4d6ffb02548fd71966aa88c8f5adea314e2341f8ad87b,9,0.04791148775894535,0.4312033898305081,1,ACTIVE,Regularly,35.0,Middle Aged
0137b87739a796f65396d8483173f66318039d19a2583f33f9014a6b6f38719e,1,0.0112542372881355,0.0112542372881355,1,ACTIVE,Regularly,25.0,Adults
01393ee2d1e9494965b723a22d3b09d992a1b450d17621c4c970ef7faf4d0d8c,1,0.0423559322033898,0.0423559322033898,1,ACTIVE,Regularly,24.0,Adults
013a3d7d6d974a818bcb8c5181b4f5016f8973550f42e1049b86053643ace6e2,1,0.0118474576271186,0.0118474576271186,1,ACTIVE,Regularly,20.0,Adults
013b976b31c7ae0baf1a5c0cf6b3eabf92b0025b7003c09abfe67cade205601c,1,0.0677796610169491,0.0677796610169491,0,ACTIVE,NONE,25.0,Adults
013cc00a6fe53e361d8b5da4153c5b8907c09bf951dd4ec40d915cf7127c0e6d,1,0.0643898305084745,0.0643898305084745,1,UNKNOWN,NONE,28.0,Adults
013d1d9e3414787ec7bf048697592b6f76dec3bd5263e485e64429ce387ed09c,10,0.01981355932203385,0.1981355932203385,1,ACTIVE,NONE,34.0,Middle Aged
01459dabca54c01772d802a684d42529bfed6d1a0b2296b4b74440bee6ca1769,1,0.0169322033898305,0.0169322033898305,0,ACTIVE,Regularly,51.0,Senior Citizens
0146d63dbb766e18398738dbd9ccb3905dbc6a83ebaded771f1bed71065d4e35,1,0.0677796610169491,0.0677796610169491,0,ACTIVE,Regularly,60.0,Senior Citizens
014838e4a1fadaaaa5bd2504b73861ef89db7a86b1d0b19f0fbd8bcdd5c3f414,4,0.0330338983050847,0.1321355932203388,0,ACTIVE,NONE,35.0,Middle Aged
0149c04960918d08dca9c7bbfd2f3cf893e39d94fcb16ee58b47f57a1d4c34fa,8,0.024983050847457576,0.1998644067796606,0,ACTIVE,NONE,45.0,Middle Aged
014cbfc591254f0cf30df52b660f94dead60c8d3eafc00ebb3051bd196bdcd8e,7,0.03630266343825662,0.25411864406779633,1,ACTIVE,Regularly,29.0,Adults
01510776c0e149b867b9a3bcec005831f017b8d046e08d131dc32908390f6e08,6,0.052242937853107296,0.3134576271186438,0,ACTIVE,NONE,24.0,Adults
0152964ef19824d631d28ee3327a010fbfc528cdaf5bf063db6395b84a755a30,2,0.0237118644067796,0.0474237288135592,0,ACTIVE,NONE,27.0,Adults
01531cbc6dd9f689ff36b6370ab5f12e8396b26c7590bb6c8266642758949511,2,0.0254067796610169,0.0508135593220338,0,ACTIVE,NONE,32.0,Middle Aged
015379bc0ebfa21c432af0f1eec4cfdd83d88f3af3804fb42011610866da0cba,3,0.03388135593220334,0.10164406779661,1,ACTIVE,NONE,27.0,Adults
0157179e65d9394de74d06dd4558456a016a537c55e216a2236b90ac49101d2e,2,0.01331355932203385,0.0266271186440677,1,ACTIVE,NONE,54.0,Senior Citizens
0158ce32b2cd390ec2da5316b28894e9a83cd23e63f0b310ebc783271e7b1ae6,1,0.0338813559322033,0.0338813559322033,0,ACTIVE,Regularly,24.0,Adults
015913f43c556a3704ff37a517aa80690eed8c30cc12ab2514eee88a7f660c51,1,0.0457457627118644,0.0457457627118644,0,ACTIVE,NONE,21.0,Adults
0159ee23db42fcc69d0a62b663c8cdc67069ac2eccf73386c0f27b693ecba894,5,0.017271186440677922,0.08635593220338961,0,ACTIVE,NONE,32.0,Middle Aged
015d779989111f5158d089a639b42390cd864f2001b1ed2f24ad78fd37704271,1,0.0593050847457627,0.0593050847457627,1,ACTIVE,NONE,39.0,Middle Aged
